t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1574468417,13320,7,2.040000,1,1.171893,2.000000,2.000000,5.800000,7.000000,7.000000,7.000000
1574468418,13345,2,1.400000,1,0.500000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468419,13370,3,1.800000,1,0.577350,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468420,13394,2,1.583333,1,0.503610,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468421,13419,5,1.560000,1,0.916515,1.000000,2.000000,4.400000,5.000000,5.000000,5.000000
1574468422,13444,3,2.040000,1,0.454606,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468423,13469,3,1.960000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468424,13494,3,1.800000,1,0.645497,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468425,13518,3,1.875000,1,0.679674,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468426,13543,3,1.840000,1,0.624500,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468427,13568,3,2.240000,1,0.663325,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468428,13593,3,1.960000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468429,13618,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468430,13643,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468431,13667,3,1.541667,1,0.588230,1.500000,2.000000,2.750000,3.000000,3.000000,3.000000
1574468432,13692,3,1.680000,1,0.627163,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468433,13717,4,2.760000,2,0.663325,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468434,13742,4,2.440000,1,0.711805,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468435,13767,4,2.800000,2,0.707107,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468436,13791,4,2.708333,1,0.806450,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468437,13816,3,1.680000,1,0.690411,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468438,13841,3,2.400000,2,0.500000,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468439,13866,4,2.200000,1,0.645497,2.000000,2.500000,3.700000,4.000000,4.000000,4.000000
1574468440,13891,3,1.880000,1,0.600000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468441,13916,4,2.880000,2,0.725718,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468442,13940,3,2.041667,1,0.624094,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468443,13965,3,1.840000,1,0.553775,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468444,13990,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468445,14015,3,1.520000,1,0.585947,1.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468446,14040,3,1.720000,1,0.541603,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468447,14065,4,3.080000,2,0.640312,3.000000,3.500000,4.000000,4.000000,4.000000,4.000000
1574468448,14090,5,3.320000,2,0.748331,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574468449,14114,3,1.916667,1,0.653863,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468450,14139,3,1.960000,1,0.734847,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574468451,14164,4,1.840000,1,0.687992,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468452,14189,4,2.000000,1,0.816497,2.000000,2.500000,3.700000,4.000000,4.000000,4.000000
1574468453,14214,4,2.040000,1,0.675771,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468454,14238,3,2.166667,1,0.481543,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468455,14263,3,2.320000,1,0.556776,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468456,14288,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468457,14313,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468458,14338,8,2.000000,1,1.354006,2.000000,2.000000,6.500000,8.000000,8.000000,8.000000
1574468459,14363,4,2.080000,1,0.640312,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468460,14387,3,1.875000,1,0.536697,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468461,14412,3,2.080000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468462,14437,3,2.320000,2,0.476095,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468463,14462,3,2.600000,1,0.577350,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468464,14487,4,3.040000,2,0.611010,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468465,14512,4,3.000000,2,0.645497,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468466,14536,6,3.083333,1,1.017955,3.000000,4.000000,5.500000,6.000000,6.000000,6.000000
1574468467,14561,3,1.480000,1,0.653197,1.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468468,14586,5,1.680000,1,0.900000,2.000000,2.000000,4.400000,5.000000,5.000000,5.000000
1574468469,14611,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468470,14636,4,2.120000,1,0.600000,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468471,14660,4,2.083333,1,0.503610,2.000000,2.000000,3.750000,4.000000,4.000000,4.000000
1574468472,14685,2,1.320000,1,0.476095,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468473,14710,2,1.360000,1,0.489898,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468474,14735,3,1.720000,1,0.613732,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468475,14760,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468476,14784,5,2.458333,2,0.721060,2.000000,3.000000,4.500000,5.000000,5.000000,5.000000
1574468477,14809,3,2.200000,1,0.500000,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574468478,14834,4,2.640000,2,0.568624,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468479,14859,4,3.120000,3,0.331662,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468480,14884,4,2.360000,1,0.907377,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468481,14908,7,1.916667,1,1.212854,2.000000,2.000000,6.000000,7.000000,7.000000,7.000000
1574468482,14933,5,2.360000,1,0.952190,2.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574468483,14958,4,2.080000,1,0.640312,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468484,14983,3,2.080000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468485,15008,4,1.720000,1,0.678233,2.000000,2.000000,3.400000,4.000000,4.000000,4.000000
1574468486,15032,5,3.125000,2,0.740887,3.000000,3.750000,4.750000,5.000000,5.000000,5.000000
1574468487,15057,4,2.040000,1,0.840635,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000
1574468488,15082,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468489,15107,4,1.920000,1,0.759386,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468490,15132,3,1.800000,1,0.707107,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468491,15157,2,1.800000,1,0.408248,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468492,15181,3,2.166667,1,0.701964,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468493,15206,5,4.280000,3,0.678233,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574468494,15231,9,5.600000,2,1.979057,6.000000,7.000000,8.700000,9.000000,9.000000,9.000000
1574468495,15256,3,1.640000,1,0.637704,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468496,15281,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468497,15305,3,1.916667,1,0.717282,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468498,15330,3,2.080000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468499,15355,5,2.120000,1,0.881287,2.000000,2.500000,4.400000,5.000000,5.000000,5.000000
1574468500,15380,4,2.040000,1,0.734847,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468501,15405,3,1.920000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468502,15430,3,1.520000,1,0.585947,1.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468503,15455,4,1.840000,1,0.746101,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468504,15479,3,1.375000,1,0.575779,1.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574468505,15504,2,1.240000,1,0.435890,1.000000,1.500000,2.000000,2.000000,2.000000,2.000000
1574468506,15529,4,2.440000,2,0.583095,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468507,15554,6,4.280000,3,1.061446,4.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574468508,15579,7,5.960000,5,0.538516,6.000000,6.000000,7.000000,7.000000,7.000000,7.000000
1574468509,15603,7,6.166667,5,0.637022,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000
1574468510,15628,6,3.040000,2,1.059874,3.000000,3.000000,5.700000,6.000000,6.000000,6.000000
1574468511,15653,5,2.120000,1,0.881287,2.000000,2.500000,4.400000,5.000000,5.000000,5.000000
1574468512,15678,12,2.160000,1,2.115026,2.000000,2.000000,9.300000,12.000000,12.000000,12.000000
1574468513,15703,4,2.680000,2,0.627163,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468514,15728,4,2.960000,2,0.351188,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468515,15752,4,3.041667,2,0.358641,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468516,15777,3,1.800000,1,0.577350,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468517,15802,2,1.360000,1,0.489898,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468518,15827,4,2.760000,2,0.778888,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468519,15852,4,2.080000,1,0.702377,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468520,15876,3,1.833333,1,0.481543,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574468521,15901,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468522,15926,5,2.200000,1,0.763763,2.000000,2.000000,4.400000,5.000000,5.000000,5.000000
1574468523,15951,6,2.640000,2,0.907377,2.000000,3.000000,5.400000,6.000000,6.000000,6.000000
1574468524,15976,6,4.120000,3,0.781025,4.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574468525,16001,4,3.000000,2,0.645497,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468526,16025,4,2.416667,1,0.653863,2.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574468527,16050,3,2.120000,1,0.600000,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574468528,16075,3,2.080000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468529,16100,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468530,16125,3,1.880000,1,0.439697,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468531,16150,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468532,16174,2,1.625000,1,0.494535,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468533,16199,6,1.840000,1,0.986577,2.000000,2.000000,4.800000,6.000000,6.000000,6.000000
1574468534,16224,5,1.960000,1,1.019804,2.000000,2.000000,4.700000,5.000000,5.000000,5.000000
1574468535,16249,4,1.880000,1,1.053565,2.000000,2.500000,4.000000,4.000000,4.000000,4.000000
1574468536,16274,3,1.760000,1,0.597216,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468537,16298,3,1.875000,1,0.612372,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468538,16323,3,2.200000,1,0.645497,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468539,16348,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468540,16373,3,2.240000,1,0.723418,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468541,16398,5,2.240000,1,0.969536,2.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574468542,16422,3,2.208333,1,0.508977,2.000000,2.750000,3.000000,3.000000,3.000000,3.000000
1574468543,16447,4,2.440000,1,0.650641,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468544,16472,4,2.560000,1,0.711805,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468545,16497,4,1.920000,1,0.812404,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468546,16522,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468547,16547,3,2.280000,1,0.541603,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468548,16571,5,3.750000,3,0.531610,4.000000,4.000000,4.750000,5.000000,5.000000,5.000000
1574468549,16596,5,3.320000,2,0.748331,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574468550,16621,4,2.360000,1,0.757188,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468551,16646,3,1.520000,1,0.653197,1.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468552,16671,4,2.040000,1,0.538516,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468553,16695,3,1.958333,1,0.550033,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468554,16720,3,1.560000,1,0.583095,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468555,16745,2,1.280000,1,0.458258,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468556,16770,7,2.160000,1,1.106044,2.000000,2.000000,5.800000,7.000000,7.000000,7.000000
1574468557,16795,3,1.840000,1,0.624500,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468558,16820,2,1.360000,1,0.489898,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468559,16844,3,1.666667,1,0.564660,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574468560,16869,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468561,16894,8,2.360000,1,1.319091,2.000000,3.000000,6.500000,8.000000,8.000000,8.000000
1574468562,16919,3,1.960000,1,0.454606,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468563,16944,4,2.560000,1,0.650641,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468564,16968,2,1.541667,1,0.508977,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468565,16993,5,3.440000,3,0.583095,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574468566,17018,5,4.520000,3,0.585947,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574468567,17043,7,5.160000,4,0.800000,5.000000,6.000000,6.700000,7.000000,7.000000,7.000000
1574468568,17068,8,5.520000,2,2.063977,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000
1574468569,17092,4,1.916667,1,0.829702,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000
1574468570,17117,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468571,17142,6,2.200000,1,1.040833,2.000000,2.000000,5.400000,6.000000,6.000000,6.000000
1574468572,17167,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468573,17192,2,1.400000,1,0.500000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468574,17216,2,1.291667,1,0.464306,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468575,17241,3,1.600000,1,0.577350,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468576,17266,4,3.040000,2,0.611010,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468577,17291,3,2.320000,2,0.476095,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468578,17316,4,2.040000,1,0.934523,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468579,17341,2,1.320000,1,0.476095,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468580,17365,3,1.583333,1,0.583592,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574468581,17390,4,2.480000,1,0.653197,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468582,17415,3,1.600000,1,0.577350,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468583,17440,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468584,17465,3,1.720000,1,0.613732,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468585,17489,3,1.541667,1,0.588230,1.500000,2.000000,2.750000,3.000000,3.000000,3.000000
1574468586,17514,4,1.480000,1,0.714143,1.000000,2.000000,3.400000,4.000000,4.000000,4.000000
1574468587,17539,3,1.360000,1,0.568624,1.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468588,17564,9,1.720000,1,1.594783,1.000000,2.000000,6.900000,9.000000,9.000000,9.000000
1574468589,17589,2,1.400000,1,0.500000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468590,17613,3,1.791667,1,0.508977,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574468591,17638,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468592,17663,3,1.520000,1,0.585947,1.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468593,17688,3,1.720000,1,0.678233,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468594,17713,3,1.600000,1,0.763763,1.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468595,17737,2,1.250000,1,0.442326,1.000000,1.750000,2.000000,2.000000,2.000000,2.000000
1574468596,17762,2,1.240000,1,0.435890,1.000000,1.500000,2.000000,2.000000,2.000000,2.000000
1574468597,17787,4,2.240000,1,0.830662,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468598,17812,2,1.240000,1,0.435890,1.000000,1.500000,2.000000,2.000000,2.000000,2.000000
1574468599,17837,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468600,17861,3,2.041667,1,0.550033,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468601,17886,5,1.720000,1,0.842615,2.000000,2.000000,4.100000,5.000000,5.000000,5.000000
1574468602,17911,3,1.640000,1,0.568624,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468603,17936,3,1.640000,1,0.568624,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468604,17961,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468605,17986,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468606,18010,3,1.750000,1,0.675664,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468607,18035,2,1.360000,1,0.489898,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468608,18060,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468609,18085,3,1.880000,1,0.600000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468610,18110,3,1.640000,1,0.700000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468611,18135,3,1.960000,1,0.675771,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468612,18159,3,2.000000,1,0.417029,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468613,18184,4,2.760000,2,0.597216,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468614,18209,3,2.560000,1,0.583095,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468615,18234,3,2.000000,1,0.645497,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468616,18259,8,4.400000,1,1.870829,5.000000,5.500000,7.700000,8.000000,8.000000,8.000000
1574468617,18283,4,2.666667,1,0.963087,2.500000,3.750000,4.000000,4.000000,4.000000,4.000000
1574468618,18308,3,2.320000,1,0.802081,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468619,18333,4,1.760000,1,0.663325,2.000000,2.000000,3.400000,4.000000,4.000000,4.000000
1574468620,18358,4,2.240000,1,0.597216,2.000000,2.500000,3.700000,4.000000,4.000000,4.000000
1574468621,18383,5,2.800000,2,0.866025,3.000000,3.000000,5.000000,5.000000,5.000000,5.000000
1574468622,18408,4,2.440000,1,0.960902,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468623,18432,10,2.166667,1,1.736229,2.000000,2.000000,8.250000,10.000000,10.000000,10.000000
1574468624,18457,3,1.880000,1,0.525991,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468625,18482,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468626,18507,3,1.920000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468627,18532,3,2.000000,1,0.645497,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468628,18556,3,1.916667,1,0.583592,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468629,18581,3,2.040000,1,0.351188,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468630,18606,4,2.280000,1,0.737111,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468631,18631,3,2.160000,1,0.624500,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468632,18656,4,2.760000,2,0.522813,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468633,18681,3,1.600000,1,0.577350,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468634,18705,2,1.458333,1,0.508977,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468635,18730,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468636,18755,7,2.280000,1,1.061446,2.000000,2.000000,5.800000,7.000000,7.000000,7.000000
1574468637,18780,3,1.880000,1,0.600000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468638,18805,5,2.240000,1,0.879394,2.000000,3.000000,4.400000,5.000000,5.000000,5.000000
1574468639,18829,9,2.916667,2,1.411649,3.000000,3.000000,7.750000,9.000000,9.000000,9.000000
1574468640,18854,6,3.520000,2,1.045626,3.000000,4.000000,5.700000,6.000000,6.000000,6.000000
1574468641,18879,10,6.320000,5,0.900000,6.000000,6.500000,9.100000,10.000000,10.000000,10.000000
1574468642,18904,8,6.720000,5,0.678233,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000
1574468643,18929,8,6.520000,6,0.585947,6.000000,7.000000,7.700000,8.000000,8.000000,8.000000
1574468644,18953,8,7.333333,7,0.481543,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000
1574468645,18978,8,7.000000,5,0.912871,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000
1574468646,19003,7,5.960000,3,1.337909,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000
1574468647,19028,7,3.480000,2,1.194432,3.000000,4.000000,7.000000,7.000000,7.000000,7.000000
1574468648,19053,7,6.040000,3,0.934523,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000
1574468649,19078,6,3.120000,1,1.964688,2.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574468650,19102,2,1.500000,1,0.510754,1.500000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468651,19127,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468652,19152,4,1.760000,1,0.723418,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468653,19177,4,1.560000,1,0.711805,1.000000,2.000000,3.400000,4.000000,4.000000,4.000000
1574468654,19202,3,1.840000,1,0.553775,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468655,19226,2,1.500000,1,0.510754,1.500000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468656,19251,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468657,19276,3,1.840000,1,0.553775,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468658,19301,3,2.000000,1,0.408248,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468659,19326,3,1.880000,1,0.439697,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468660,19351,3,2.360000,1,0.568624,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468661,19375,5,3.041667,1,0.999094,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574468662,19400,7,4.800000,2,1.190238,5.000000,6.000000,6.700000,7.000000,7.000000,7.000000
1574468663,19425,7,3.040000,1,1.968079,2.000000,5.000000,6.700000,7.000000,7.000000,7.000000
1574468664,19450,2,1.400000,1,0.500000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468665,19475,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468666,19500,2,1.760000,1,0.435890,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468667,19525,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468668,19549,4,1.791667,1,0.721060,2.000000,2.000000,3.750000,4.000000,4.000000,4.000000
1574468669,19574,3,1.760000,1,0.597216,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468670,19599,3,1.960000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468671,19624,5,2.280000,1,0.737111,2.000000,2.500000,4.400000,5.000000,5.000000,5.000000
1574468672,19649,6,4.040000,2,1.135782,4.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574468673,19673,8,6.791667,3,1.318074,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000
1574468674,19698,9,7.520000,3,1.417745,8.000000,8.500000,9.000000,9.000000,9.000000,9.000000
1574468675,19723,8,6.760000,5,0.879394,7.000000,7.500000,8.000000,8.000000,8.000000,8.000000
1574468676,19748,9,8.560000,7,0.583095,9.000000,9.000000,9.000000,9.000000,9.000000,9.000000
1574468677,19773,15,4.160000,2,2.656439,3.000000,4.000000,12.900000,15.000000,15.000000,15.000000
1574468678,19797,5,3.083333,2,0.717282,3.000000,3.000000,4.750000,5.000000,5.000000,5.000000
1574468679,19822,7,2.760000,1,1.392839,2.000000,3.000000,6.700000,7.000000,7.000000,7.000000
1574468680,19847,2,1.840000,1,0.374166,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468681,19872,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468682,19897,3,1.720000,1,0.541603,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468683,19922,2,1.680000,1,0.476095,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468684,19946,2,1.625000,1,0.494535,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
