initial_timestamp,duration
1574455759404,2976
1574455759445,2986
1574455759485,2993
1574455759525,3002
1574455759565,3009
1574455759606,3018
1574455759646,3025
1574455759686,3034
1574455759726,3041
1574455759767,3047
1574455759807,3057
1574455759847,3064
